Seconds,Data
78870.521,490
78870.527,493
78870.532,494
78870.537,490
78870.542,490
78870.548,493
78870.553,492
78870.558,489
78870.563,489
78870.569,490
78870.574,488
78870.579,486
78870.584,487
78870.59,489
78870.595,486
78870.6,484
78870.605,487
78870.611,487
78870.616,485
78870.621,483
78870.626,486
78870.632,486
78870.637,482
78870.642,481
78870.647,483
78870.653,482
78870.658,478
78870.663,478
78870.668,479
78870.674,476
78870.679,473
78870.684,474
78870.69,476
78870.695,474
78870.7,473
78870.705,478
78870.711,482
78870.716,483
78870.721,487
78870.726,495
78870.732,502
78870.737,506
78870.742,514
78870.747,527
78870.753,536
78870.758,542
78870.763,554
78870.768,567
78870.774,575
78870.779,581
78870.784,592
78870.789,602
78870.795,607
78870.8,612
78870.805,621
78870.81,628
78870.816,629
78870.821,630
78870.826,636
78870.831,638
78870.837,635
78870.842,633
78870.847,635
78870.852,631
78870.858,625
78870.863,623
78870.868,620
78870.874,614
78870.879,606
78870.884,603
78870.889,599
78870.895,591
78870.9,583
78870.905,580
78870.91,576
78870.916,568
78870.921,562
78870.926,561
78870.931,556
78870.937,550
78870.942,546
78870.947,546
78870.952,543
78870.958,537
78870.963,534
78870.968,534
78870.973,531
78870.979,525
78870.984,525
78870.989,525
78870.994,522
78871.0,518
78871.005,519
78871.01,521
78871.015,518
78871.021,516
78871.026,520
78871.031,522
78871.036,518
78871.042,520
78871.047,523
78871.052,523
78871.058,522
78871.063,524
78871.068,527
78871.073,527
78871.079,525
78871.084,529
78871.089,532
78871.094,529
78871.1,526
78871.105,530
78871.11,534
78871.115,532
78871.121,531
78871.126,535
78871.131,535
78871.136,532
78871.142,530
78871.147,532
78871.152,531
78871.157,528
78871.163,527
78871.168,528
78871.173,526
78871.178,523
78871.184,524
78871.189,526
78871.194,523
78871.199,520
78871.205,523
78871.21,523
78871.215,521
78871.221,520
78871.226,524
78871.231,523
78871.236,521
78871.242,519
78871.247,521
78871.252,519
78871.257,515
78871.263,515
78871.268,516
78871.273,513
78871.278,509
78871.284,510
78871.289,510
78871.294,506
78871.299,502
78871.305,503
78871.31,503
78871.315,499
78871.32,496
78871.326,497
78871.331,497
78871.336,493
78871.341,491
78871.347,493
78871.352,492
78871.357,488
78871.362,488
78871.368,491
78871.373,489
78871.378,486
78871.383,487
78871.389,490
78871.394,488
78871.399,485
78871.404,487
78871.41,489
78871.415,486
78871.42,484
78871.426,487
78871.431,488
78871.436,485
78871.441,484
78871.447,487
78871.452,487
78871.457,484
78871.462,485
78871.468,488
78871.473,488
78871.478,484
78871.483,487
78871.489,490
78871.494,488
78871.499,485
78871.504,489
78871.51,490
78871.515,487
78871.52,485
78871.525,488
78871.531,488
78871.536,484
78871.541,483
78871.546,486
78871.552,485
78871.557,482
78871.562,483
78871.567,487
78871.573,485
78871.578,483
78871.583,484
78871.588,487
78871.594,486
78871.599,484
78871.604,486
78871.61,488
78871.615,486
78871.62,484
78871.625,487
78871.631,488
78871.636,485
78871.641,484
78871.646,486
78871.652,486
78871.657,482
78871.662,483
78871.667,485
78871.673,483
78871.678,481
78871.683,481
78871.688,484
78871.694,481
78871.699,478
78871.704,479
78871.709,480
78871.715,477
78871.72,475
78871.725,478
78871.73,479
78871.736,476
78871.741,475
78871.746,479
78871.751,478
78871.757,475
78871.762,475
78871.767,477
78871.773,476
78871.778,472
78871.783,473
78871.788,476
78871.794,475
78871.799,475
78871.804,481
78871.809,486
78871.815,489
78871.82,494
78871.825,504
78871.83,512
78871.836,518
78871.841,527
78871.846,540
78871.851,551
78871.857,557
78871.862,568
78871.867,580
78871.872,589
78871.878,596
78871.883,605
78871.888,616
78871.893,621
78871.899,626
78871.904,632
78871.909,639
78871.914,640
78871.92,640
78871.925,645
78871.93,645
78871.935,640
78871.941,637
78871.946,638
78871.951,634
78871.957,626
78871.962,622
78871.967,619
78871.972,613
78871.978,604
78871.983,598
78871.988,595
78871.993,587
78871.999,578
78872.004,575
78872.009,571
78872.014,564
78872.02,557
78872.025,556
78872.03,553
78872.035,547
78872.041,543
78872.046,544
78872.051,543
78872.056,537
78872.062,537
78872.067,539
78872.072,536
78872.077,533
78872.083,534
78872.088,536
78872.093,532
78872.098,529
78872.104,530
78872.109,531
78872.114,528
78872.119,526
78872.125,529
78872.13,529
78872.135,526
78872.141,525
78872.146,527
78872.151,526
78872.156,523
78872.162,524
78872.167,527
78872.172,526
78872.177,524
78872.183,526
78872.188,529
78872.193,528
78872.198,527
78872.204,530
78872.209,532
78872.214,530
78872.219,529
78872.225,533
78872.23,535
78872.235,532
78872.24,532
78872.246,535
78872.251,535
78872.256,531
78872.261,531
78872.267,533
78872.272,532
78872.277,528
78872.282,529
78872.288,531
78872.293,528
78872.298,526
78872.304,527
78872.309,529
78872.314,524
78872.319,521
78872.325,524
78872.33,523
78872.335,518
78872.34,515
78872.346,516
78872.351,515
78872.356,509
78872.361,509
78872.367,510
78872.372,507
78872.377,503
78872.382,502
78872.388,503
78872.393,500
78872.398,497
78872.403,498
78872.409,499
78872.414,495
78872.419,492
78872.424,494
78872.43,495
78872.435,491
78872.44,490
78872.445,493
78872.451,492
78872.456,489
78872.461,488
78872.466,492
78872.472,491
78872.477,488
78872.482,490
78872.487,493
78872.493,491
78872.498,490
78872.503,492
78872.509,495
78872.514,492
78872.519,491
78872.524,495
78872.53,496
78872.535,493
78872.54,492
78872.545,495
78872.551,494
78872.556,492
78872.561,493
78872.566,495
78872.572,494
78872.577,491
78872.582,492
78872.587,493
78872.593,491
78872.598,488
78872.603,489
78872.608,489
78872.614,486
78872.619,483
78872.624,486
78872.629,487
78872.635,483
78872.64,482
78872.645,486
78872.65,486
78872.656,482
78872.661,483
78872.666,486
78872.672,486
78872.677,483
78872.682,485
78872.687,488
78872.693,486
78872.698,482
78872.703,484
78872.708,485
78872.714,481
78872.719,479
78872.724,482
78872.729,483
78872.735,479
78872.74,478
78872.745,481
78872.75,481
78872.756,478
78872.761,478
78872.766,480
78872.771,479
78872.777,476
78872.782,478
78872.787,480
78872.792,478
78872.798,476
78872.803,479
78872.808,482
78872.813,480
78872.819,478
78872.824,482
78872.829,483
78872.834,480
78872.84,479
78872.845,482
78872.85,482
78872.855,479
78872.861,480
78872.866,483
78872.871,483
78872.877,481
78872.882,482
78872.887,484
78872.892,484
78872.898,481
78872.903,483
78872.908,485
78872.913,482
78872.919,481
78872.924,484
78872.929,484
78872.934,481
78872.94,479
78872.945,482
78872.95,481
78872.955,476
78872.961,475
78872.966,477
78872.971,475
78872.976,471
78872.982,471
78872.987,473
78872.992,470
78872.997,468
78873.003,469
78873.008,473
78873.013,473
78873.018,475
78873.024,482
78873.029,488
78873.034,492
78873.039,497
78873.045,507
78873.05,515
78873.055,522
78873.061,532
78873.066,546
78873.071,554
78873.076,562
78873.082,574
78873.087,586
78873.092,593
78873.097,598
78873.103,609
78873.108,618
78873.113,622
78873.118,625
78873.124,632
78873.129,636
78873.134,635
78873.139,635
78873.145,638
78873.15,636
78873.155,630
78873.16,627
78873.166,625
78873.171,620
78873.176,612
78873.181,607
78873.187,603
78873.192,596
78873.197,587
78873.202,582
78873.208,578
78873.213,568
78873.218,561
78873.224,558
78873.229,553
78873.234,545
78873.239,541
78873.245,540
78873.25,536
78873.255,530
78873.26,528
78873.266,528
78873.271,525
78873.276,520
78873.281,520
78873.287,521
78873.292,519
78873.297,515
78873.302,517
78873.308,518
78873.313,514
78873.318,511
78873.323,513
78873.329,514
78873.334,510
78873.339,508
78873.344,511
78873.35,511
78873.355,508
78873.36,508
78873.365,512
78873.371,512
78873.376,510
78873.381,511
78873.386,514
78873.392,512
78873.397,511
78873.402,514
78873.408,517
78873.413,516
78873.418,514
78873.423,518
78873.429,519
78873.434,517
78873.439,516
78873.444,519
78873.45,520
78873.455,515
78873.46,516
78873.465,519
78873.471,517
78873.476,514
78873.481,514
78873.486,515
78873.492,512
78873.497,509
78873.502,510
78873.507,512
78873.513,509
78873.518,506
78873.523,508
78873.528,508
78873.534,503
78873.539,501
78873.544,503
78873.549,501
78873.555,496
78873.56,495
78873.565,496
78873.57,494
78873.576,491
78873.581,491
78873.586,493
78873.592,490
78873.597,487
78873.602,488
78873.607,489
78873.613,485
78873.618,482
78873.623,484
78873.628,484
78873.634,480
78873.639,478
78873.644,480
78873.649,480
78873.655,476
78873.66,475
78873.665,478
78873.67,477
78873.676,473
78873.681,474
78873.686,475
78873.691,474
78873.697,472
78873.702,473
78873.707,475
78873.712,474
78873.718,472
78873.723,475
78873.728,477
78873.733,473
78873.739,473
78873.744,475
78873.749,476
78873.754,472
78873.76,472
78873.765,475
78873.77,474
78873.776,470
78873.781,472
78873.786,474
78873.791,473
78873.797,470
78873.802,472
78873.807,475
78873.812,474
78873.818,473
78873.823,476
78873.828,479
78873.833,477
78873.839,476
78873.844,479
78873.849,479
78873.854,475
78873.86,475
78873.865,478
78873.87,477
78873.875,475
78873.881,475
78873.886,478
78873.891,476
78873.896,474
78873.902,476
78873.907,477
78873.912,476
78873.917,474
78873.923,476
78873.928,477
78873.933,475
78873.938,474
78873.944,477
78873.949,477
78873.954,474
78873.96,474
78873.965,477
78873.97,475
78873.975,473
78873.981,474
78873.986,477
78873.991,476
78873.996,473
78874.002,475
78874.007,477
78874.012,475
78874.017,473
78874.023,474
78874.028,475
78874.033,472
78874.038,471
78874.044,474
78874.049,473
78874.054,469
78874.059,469
78874.065,471
78874.07,468
78874.075,465
78874.08,466
78874.086,468
78874.091,466
78874.096,464
78874.101,466
78874.107,468
78874.112,465
78874.117,464
78874.122,467
78874.128,469
78874.133,467
78874.138,467
78874.144,470
78874.149,470
78874.154,467
78874.159,467
78874.165,469
78874.17,468
78874.175,464
78874.18,463
78874.186,464
78874.191,460
78874.196,456
78874.201,455
78874.207,456
78874.212,453
78874.217,450
78874.222,451
78874.228,452
78874.233,450
78874.238,450
78874.243,455
78874.249,458
78874.254,458
78874.259,462
78874.264,470
78874.27,476
78874.275,480
78874.28,488
78874.285,498
78874.291,505
78874.296,512
78874.301,522
78874.307,532
78874.312,537
78874.317,543
78874.322,554
78874.328,562
78874.333,566
78874.338,570
78874.343,578
78874.349,582
78874.354,582
78874.359,584
78874.364,587
78874.37,586
78874.375,583
78874.38,583
78874.385,584
78874.391,579
78874.396,574
78874.401,571
78874.406,570
78874.412,565
78874.417,557
78874.422,555
78874.427,552
78874.433,545
78874.438,540
78874.443,538
78874.448,535
78874.454,527
78874.459,523
78874.464,522
78874.469,518
78874.475,512
78874.48,511
78874.485,511
78874.491,507
78874.496,503
78874.501,503
78874.506,505
78874.512,501
78874.517,498
78874.522,500
78874.527,501
78874.533,496
78874.538,494
78874.543,496
78874.548,495
78874.554,492
78874.559,490
78874.564,492
78874.569,491
78874.575,487
78874.58,489
78874.585,491
78874.59,490
78874.596,488
78874.601,490
78874.606,493
78874.611,492
78874.617,491
78874.622,495
78874.627,498
78874.632,497
78874.638,498
78874.643,501
78874.648,504
78874.653,501
78874.659,502
78874.664,504
78874.669,502
78874.675,498
78874.68,499
78874.685,503
78874.69,503
78874.696,501
78874.701,503
78874.706,507
78874.711,506
78874.717,504
78874.722,507
78874.727,507
78874.732,506
78874.738,504
78874.743,507
78874.748,507
78874.753,503
78874.759,502
78874.764,504
78874.769,502
78874.774,498
78874.78,498
78874.785,499
78874.79,496
78874.795,492
78874.801,491
78874.806,492
78874.811,489
78874.816,485
78874.822,485
78874.827,485
78874.832,480
78874.837,478
78874.843,479
78874.848,477
78874.853,474
78874.859,472
78874.864,472
78874.869,473
78874.874,469
78874.88,469
78874.885,471
78874.89,470
78874.895,467
78874.901,469
78874.906,471
78874.911,469
78874.916,466
78874.922,469
78874.927,470
78874.932,466
78874.937,464
78874.943,467
78874.948,467
78874.953,464
78874.958,464
78874.964,467
78874.969,467
78874.974,464
78874.979,466
78874.985,468
78874.99,468
78874.995,465
78875.0,467
78875.006,471
78875.011,470
78875.016,468
78875.021,472
78875.027,474
78875.032,472
78875.037,472
78875.043,475
78875.048,475
78875.053,472
78875.058,472
78875.064,475
78875.069,475
78875.074,471
78875.079,471
78875.085,473
78875.09,472
78875.095,468
78875.1,469
78875.106,472
78875.111,469
78875.116,466
78875.121,469
78875.127,471
78875.132,468
78875.137,466
78875.142,469
78875.148,470
78875.153,468
78875.158,468
78875.163,471
78875.169,472
78875.174,469
78875.179,470
78875.184,472
78875.19,471
78875.195,469
78875.2,470
78875.205,472
78875.211,471
78875.216,468
78875.221,470
78875.227,470
78875.232,468
78875.237,466
78875.242,469
78875.248,469
78875.253,466
78875.258,464
78875.263,466
78875.269,464
78875.274,460
78875.279,460
78875.284,461
78875.29,458
78875.295,454
78875.3,455
78875.305,458
78875.311,456
78875.316,455
78875.321,459
78875.326,463
78875.332,463
78875.337,466
78875.342,473
78875.347,480
78875.353,483
78875.358,490
78875.363,501
78875.368,508
78875.374,514
78875.379,524
78875.384,534
78875.389,540
78875.395,544
78875.4,551
78875.405,559
78875.411,563
78875.416,565
78875.421,572
78875.426,578
78875.432,579
78875.437,579
78875.442,583
78875.447,585
78875.453,582
78875.458,581
78875.463,582
78875.468,580
78875.474,574
78875.479,573
78875.484,572
78875.489,567
78875.495,560
78875.5,557
78875.505,556
78875.51,550
78875.516,544
78875.521,543
78875.526,540
78875.531,536
78875.537,531
78875.542,531
78875.547,529
78875.552,523
78875.558,521
78875.563,521
78875.568,519
78875.574,514
78875.579,512
78875.584,513
78875.589,510
78875.595,506
78875.6,506
78875.605,508
78875.61,506
78875.616,503
78875.621,504
78875.626,506
78875.631,503
78875.637,501
78875.642,503
78875.647,504
78875.652,501
78875.658,500
78875.663,503
78875.668,503
78875.673,500
78875.679,501
78875.684,503
78875.689,503
78875.694,500
78875.7,502
78875.705,504
78875.71,503
78875.715,501
78875.721,503
78875.726,506
78875.731,505
78875.736,504
78875.742,509
78875.747,511
78875.752,509
78875.758,509
78875.763,512
78875.768,512
78875.773,510
78875.779,511
78875.784,513
78875.789,513
78875.794,510
78875.8,512
78875.805,514
78875.81,512
78875.815,509
78875.821,509
78875.826,510
78875.831,506
78875.836,504
78875.842,505
78875.847,505
78875.852,500
78875.857,499
78875.863,501
78875.868,500
78875.873,497
78875.878,498
78875.884,499
78875.889,497
78875.894,493
78875.899,495
78875.905,497
78875.91,494
78875.915,492
78875.92,495
78875.926,497
78875.931,495
78875.936,494
78875.942,497
78875.947,498
78875.952,494
78875.957,493
78875.963,496
78875.968,496
78875.973,492
78875.978,491
78875.984,494
78875.989,492
78875.994,489
78875.999,490
78876.005,493
78876.01,491
78876.015,488
78876.02,489
78876.026,490
78876.031,487
78876.036,485
78876.041,488
78876.047,488
78876.052,485
78876.057,485
78876.062,488
78876.068,488
78876.073,485
78876.078,485
78876.083,488
78876.089,487
78876.094,484
78876.099,485
78876.104,487
78876.11,486
78876.115,482
78876.12,486
78876.126,487
78876.131,484
78876.136,483
78876.141,486
78876.147,487
78876.152,484
78876.157,484
78876.162,488
78876.168,489
78876.173,486
78876.178,487
78876.183,490
78876.189,489
78876.194,486
78876.199,487
78876.204,490
78876.21,488
78876.215,486
78876.22,487
78876.225,489
78876.231,486
78876.236,485
78876.241,488
78876.246,490
78876.252,487
78876.257,486
78876.262,489
78876.267,489
78876.273,486
78876.278,486
78876.283,489
78876.288,489
78876.294,486
78876.299,487
78876.304,490
78876.31,487
78876.315,484
78876.32,486
78876.325,488
78876.331,487
78876.336,486
78876.341,489
78876.346,490
78876.352,488
78876.357,488
78876.362,491
78876.367,492
78876.373,488
78876.378,489
78876.383,490
78876.388,488
78876.394,483
78876.399,483
78876.404,484
78876.409,480
78876.415,475
78876.42,475
78876.425,477
78876.43,474
78876.436,472
78876.441,475
78876.446,478
78876.451,477
78876.457,480
78876.462,487
78876.467,493
78876.472,496
78876.478,504
78876.483,514
78876.488,523
78876.494,528
78876.499,539
78876.504,551
78876.509,558
78876.515,565
78876.52,574
78876.525,583
78876.53,588
78876.536,593
78876.541,600
78876.546,605
78876.551,605
78876.557,606
78876.562,612
78876.567,614
78876.572,612
78876.578,613
78876.583,615
78876.588,613
78876.593,608
78876.599,606
78876.604,605
78876.609,600
78876.614,594
78876.62,591
78876.625,588
78876.63,581
78876.635,575
78876.641,573
78876.646,569
78876.651,562
78876.656,557
78876.662,555
78876.667,552
78876.672,545
78876.678,542
78876.683,543
78876.688,540
78876.693,535
78876.699,535
78876.704,535
78876.709,532
78876.714,528
78876.72,529
78876.725,530
78876.73,527
78876.735,523
78876.741,525
78876.746,526
78876.751,522
78876.756,520
78876.762,525
78876.767,525
78876.772,523
78876.777,524
78876.783,527
78876.788,528
78876.793,525
78876.798,527
78876.804,530
78876.809,529
78876.814,527
78876.819,529
78876.825,532
78876.83,530
78876.835,529
78876.841,532
78876.846,533
78876.851,531
78876.856,531
78876.862,534
78876.867,535
78876.872,532
78876.877,533
78876.883,535
78876.888,535
78876.893,532
78876.898,533
78876.904,536
78876.909,534
78876.914,532
78876.919,534
78876.925,536
78876.93,533
78876.935,530
78876.94,532
78876.946,532
78876.951,528
78876.956,526
78876.961,527
78876.967,527
78876.972,522
78876.977,521
78876.982,523
78876.988,521
78876.993,518
78876.998,518
78877.003,521
78877.009,518
78877.014,515
78877.019,516
78877.025,517
78877.03,514
78877.035,511
78877.04,512
78877.046,512
